25.2587		30 	 261.195855989 	 270.303742202 	 0 	 0 	 1 	 0 
25.2587		90 	 294.424775397 	 264.308847507 	 1 	 0 	 1 	 0 
25.2587		150 	 245.02424349 	 262.258908218 	 1 	 1 	 1 	 0 
25.2587		210 	 290.511615796 	 265.163054841 	 1 	 0 	 1 	 1 
25.2587		270 	 238.263219105 	 276.226509359 	 0 	 1 	 1 	 1 
43.7478		0 	 268.346996453 	 275.47396436 	 0 	 1 	 1 	 1 
50.5147		30 	 290.75081393 	 279.349296492 	 1 	 0 	 1 	 -1 
43.7478		60 	 275.665444608 	 269.260333887 	 0 	 1 	 1 	 -1 
50.5147		90 	 264.027848882 	 279.972757198 	 1 	 1 	 1 	 1 
43.7478		120 	 263.441758745 	 271.064191673 	 0 	 1 	 1 	 -1 
50.5147		150 	 289.426347121 	 274.322342352 	 1 	 0 	 1 	 1 
43.7478		180 	 302.814349838 	 269.535047687 	 1 	 1 	 1 	 1 
50.5147		210 	 293.661872353 	 265.751218863 	 1 	 1 	 1 	 -1 
43.7478		240 	 264.35258683 	 266.54086998 	 0 	 1 	 1 	 0 
43.7478		300 	 286.361517745 	 269.110060221 	 1 	 1 	 1 	 -1 
50.5148		330 	 284.760294234 	 279.945933786 	 0 	 1 	 1 	 1 
66.8212		349.107 	 249.480193081 	 267.187090522 	 1 	 0 	 1 	 -1 
66.8212		10.8934 	 298.69176643 	 278.084256887 	 1 	 1 	 1 	 1 
75.7654		30 	 268.817189903 	 268.839506236 	 1 	 1 	 1 	 -1 
66.8212		49.1066 	 303.391195777 	 272.066608492 	 1 	 1 	 1 	 -1 
66.8212		70.8934 	 296.382337314 	 277.043073035 	 0 	 0 	 1 	 0 
75.7654		90 	 285.130443356 	 271.769233882 	 0 	 0 	 1 	 1 
66.8212		109.107 	 267.995847157 	 270.678614859 	 1 	 1 	 1 	 -1 
66.8212		130.893 	 247.694636153 	 273.737771797 	 1 	 1 	 1 	 0 
75.7654		150 	 249.631220129 	 270.823489564 	 0 	 1 	 1 	 0 
66.8212		169.107 	 263.27478657 	 274.668711988 	 1 	 1 	 1 	 1 
66.8212		190.893 	 252.383010895 	 273.971990629 	 1 	 0 	 1 	 0 
66.8212		229.107 	 267.567815235 	 262.258674843 	 0 	 1 	 1 	 1 
66.8212		250.893 	 237.358591571 	 277.025792206 	 1 	 0 	 1 	 0 
75.7654		270 	 241.309392444 	 277.878227855 	 1 	 1 	 1 	 -1 
66.8212		289.107 	 256.528072586 	 270.050292249 	 0 	 0 	 1 	 1 
66.8212		310.893 	 232.002315166 	 267.527576148 	 1 	 1 	 1 	 1 
75.7654		330 	 279.165224986 	 266.854452515 	 1 	 0 	 1 	 1 
91.0523		343.898 	 308.225074568 	 270.839029464 	 0 	 0 	 1 	 1 
87.4818		0 	 270.938822023 	 265.018090899 	 1 	 1 	 1 	 -1 
91.0523		16.1021 	 278.286248115 	 260.847175826 	 1 	 1 	 1 	 -1 
101.008		30 	 288.101891814 	 278.595826747 	 1 	 0 	 1 	 -1 
91.0523		43.8979 	 256.309406519 	 275.972418783 	 1 	 1 	 1 	 -1 
87.4818		60 	 260.41927347 	 271.413343588 	 1 	 1 	 1 	 1 
91.0523		76.1021 	 277.310870698 	 271.045018048 	 1 	 1 	 1 	 0 
91.0523		103.898 	 229.31301119 	 269.337806215 	 0 	 1 	 1 	 0 
87.4818		120 	 285.47468784 	 278.770042863 	 0 	 0 	 1 	 0 
91.0523		136.102 	 240.762741436 	 279.053681787 	 0 	 0 	 1 	 1 
91.0523		163.898 	 269.183164915 	 268.699320324 	 1 	 1 	 1 	 0 
87.4818		180 	 267.173961816 	 272.833546962 	 0 	 1 	 1 	 -1 
91.0523		196.102 	 304.923748564 	 266.675591908 	 0 	 1 	 1 	 0 
101.008		210 	 269.2817178 	 277.310128296 	 1 	 0 	 1 	 0 
91.0523		223.898 	 275.764205815 	 269.615060733 	 1 	 1 	 1 	 -1 
87.4818		240 	 276.935003061 	 269.433318574 	 1 	 0 	 1 	 0 
91.0523		256.102 	 244.619327935 	 274.776746191 	 1 	 1 	 1 	 -1 
101.008		270 	 270.824785448 	 261.041995575 	 1 	 1 	 1 	 -1 
91.0523		283.898 	 270.750361362 	 277.408818477 	 0 	 0 	 1 	 -1 
87.4817		300 	 255.26442172 	 273.819731849 	 0 	 1 	 1 	 1 
91.0523		316.102 	 275.891220239 	 273.187606795 	 0 	 0 	 1 	 0 
101.008		330 	 291.534729473 	 277.951998668 	 0 	 0 	 1 	 0 
115.709		340.893 	 267.324515976 	 273.098229935 	 0 	 0 	 1 	 0 
110.065		353.413 	 307.59032825 	 268.604396345 	 1 	 0 	 1 	 0 
110.065		6.58677 	 268.646873599 	 270.68027963 	 0 	 1 	 1 	 1 
115.709		19.1066 	 240.753983289 	 271.189634068 	 0 	 1 	 1 	 0 
126.24		30 	 235.162507078 	 268.178405147 	 1 	 1 	 1 	 -1 
115.709		40.8934 	 265.129726496 	 271.457873969 	 1 	 0 	 1 	 1 
110.065		53.4132 	 301.543547123 	 273.706491726 	 0 	 1 	 1 	 -1 
110.065		66.5868 	 251.768269727 	 272.934458349 	 1 	 1 	 1 	 1 
115.709		79.1066 	 277.21535807 	 272.295493413 	 1 	 0 	 1 	 1 
126.24		90 	 280.538894487 	 270.498173384 	 0 	 0 	 1 	 -1 
115.709		100.893 	 271.409640675 	 270.382563939 	 1 	 1 	 1 	 0 
110.065		113.413 	 259.682742763 	 277.844144434 	 0 	 0 	 1 	 -1 
110.065		126.587 	 260.291191786 	 271.016577433 	 1 	 0 	 1 	 -1 
115.709		139.107 	 262.098238039 	 267.911789806 	 1 	 0 	 1 	 0 
126.24		150 	 271.417469348 	 272.452895319 	 0 	 1 	 1 	 -1 
115.709		160.893 	 263.702157062 	 271.378961903 	 1 	 0 	 1 	 -1 
110.066		173.413 	 228.624375943 	 264.715724969 	 1 	 1 	 1 	 -1 
110.066		186.587 	 306.257633366 	 266.128318327 	 1 	 1 	 1 	 0 
115.709		199.107 	 303.631399767 	 270.755320074 	 1 	 1 	 1 	 1 
126.24		210 	 236.047359617 	 275.837658767 	 0 	 1 	 1 	 1 
115.709		220.893 	 227.752029243 	 272.329896491 	 0 	 0 	 1 	 -1 
110.065		233.413 	 272.0768862 	 263.601283232 	 1 	 1 	 1 	 -1 
110.065		246.587 	 303.355912121 	 274.854573335 	 1 	 0 	 1 	 -1 
115.709		259.107 	 288.68446464 	 273.269499188 	 1 	 0 	 1 	 0 
126.24		270 	 262.294007411 	 272.396897409 	 0 	 0 	 1 	 -1 
115.709		280.893 	 264.594666918 	 269.323340404 	 1 	 1 	 1 	 0 
110.065		293.413 	 299.224496548 	 277.483858809 	 0 	 0 	 1 	 -1 
110.065		306.587 	 243.338157537 	 272.262366382 	 1 	 1 	 1 	 0 
115.709		319.107 	 277.996088984 	 273.334210157 	 1 	 0 	 1 	 0 
126.24		330 	 289.895745102 	 271.364810337 	 0 	 1 	 1 	 1 
140.56		338.948 	 251.382231819 	 275.850964866 	 0 	 1 	 1 	 1 
133.593		349.107 	 240.240745488 	 278.059147974 	 1 	 1 	 1 	 -1 
131.188		0 	 318.223850285 	 272.028604098 	 0 	 1 	 1 	 -1 
133.593		10.8934 	 278.617337457 	 270.82926237 	 0 	 1 	 1 	 1 
140.56		21.0517 	 268.178399548 	 273.163661829 	 1 	 0 	 1 	 0 
151.459		30 	 277.575035098 	 275.404187883 	 0 	 0 	 1 	 0 
140.56		38.9483 	 276.161157192 	 280.70321919 	 1 	 0 	 1 	 1 
133.593		49.1066 	 299.052825345 	 271.952368057 	 1 	 1 	 1 	 0 
131.188		60 	 224.385162503 	 271.259837427 	 0 	 0 	 1 	 -1 
133.593		70.8934 	 285.247896535 	 274.424966773 	 0 	 1 	 1 	 -1 
140.56		81.0517 	 261.116743382 	 272.816621206 	 1 	 0 	 1 	 1 
151.459		90 	 309.644435493 	 266.375546029 	 1 	 1 	 1 	 -1 
140.56		98.9483 	 301.998646637 	 270.313282295 	 0 	 1 	 1 	 0 
133.593		109.107 	 253.766890939 	 265.9340748 	 1 	 0 	 1 	 -1 
131.188		120 	 290.641036284 	 268.697920933 	 1 	 1 	 1 	 1 
133.593		130.893 	 232.169418403 	 267.266879688 	 1 	 0 	 1 	 -1 
140.56		141.052 	 274.197811666 	 267.810358654 	 0 	 1 	 1 	 1 
151.459		150 	 291.088264987 	 278.699017481 	 0 	 1 	 1 	 -1 
140.56		158.948 	 277.232450204 	 269.528555823 	 1 	 1 	 1 	 0 
133.593		169.107 	 285.217822357 	 269.652454674 	 1 	 0 	 1 	 -1 
131.188		180 	 296.306525146 	 266.961435247 	 1 	 0 	 1 	 0 
133.593		190.893 	 241.975878789 	 262.559580022 	 1 	 1 	 1 	 0 
140.56		201.052 	 268.809546867 	 270.745087761 	 1 	 0 	 1 	 -1 
151.459		210 	 300.135939739 	 267.55019227 	 0 	 0 	 1 	 -1 
140.56		218.948 	 282.723097484 	 260.753030539 	 0 	 1 	 1 	 -1 
133.593		229.107 	 270.761018147 	 270.714224688 	 1 	 1 	 1 	 0 
131.188		240 	 289.96584322 	 268.299734178 	 0 	 0 	 1 	 1 
133.592		250.893 	 281.611140805 	 271.988336625 	 0 	 0 	 1 	 1 
140.56		261.052 	 252.491618544 	 273.766286039 	 1 	 0 	 1 	 0 
151.459		270 	 291.770886826 	 268.097120084 	 1 	 0 	 1 	 1 
140.56		278.948 	 240.425141284 	 264.954886444 	 1 	 1 	 1 	 0 
133.592		289.107 	 283.767898376 	 271.125503397 	 0 	 1 	 1 	 -1 
131.188		300 	 255.57044821 	 270.278570564 	 0 	 1 	 1 	 0 
133.593		310.893 	 283.489138606 	 269.987956268 	 0 	 1 	 1 	 0 
140.56		321.052 	 263.535696681 	 270.876421592 	 0 	 0 	 1 	 1 
151.459		330 	 275.41858932 	 272.159165302 	 1 	 1 	 1 	 -1 
165.51		337.589 	 255.3940792 	 275.452440278 	 1 	 1 	 1 	 -1 
157.635		346.102 	 269.181582034 	 270.050015169 	 1 	 0 	 1 	 -1 
153.545		355.285 	 250.336445953 	 278.906036895 	 0 	 0 	 1 	 0 
153.545		4.715 	 275.957902573 	 266.74074508 	 0 	 1 	 1 	 -1 
157.635		13.8979 	 296.700595778 	 271.05045322 	 1 	 0 	 1 	 -1 
165.51		22.4109 	 255.527046926 	 273.646393218 	 1 	 0 	 1 	 0 
176.661		30 	 297.857001955 	 271.287262132 	 0 	 0 	 1 	 0 
165.51		37.5891 	 307.274754661 	 268.618824315 	 0 	 1 	 1 	 -1 
157.635		46.1021 	 290.73091297 	 265.207598525 	 0 	 0 	 1 	 -1 
153.545		55.285 	 259.803935029 	 264.950132152 	 0 	 0 	 1 	 -1 
153.545		64.715 	 258.359331538 	 269.710798538 	 0 	 0 	 1 	 -1 
157.635		73.8979 	 272.794531397 	 271.697110131 	 0 	 0 	 1 	 0 
165.51		82.4109 	 266.63550204 	 271.037082605 	 0 	 0 	 1 	 0 
176.661		90 	 274.891177869 	 270.273209358 	 1 	 1 	 1 	 1 
165.51		97.5891 	 251.654026678 	 271.60233877 	 0 	 0 	 1 	 1 
157.635		106.102 	 283.746491733 	 275.478630318 	 1 	 0 	 1 	 0 
153.545		115.285 	 276.824905996 	 272.525943992 	 1 	 1 	 1 	 -1 
153.545		124.715 	 266.192726053 	 270.879104022 	 1 	 0 	 1 	 1 
157.635		133.898 	 273.275941133 	 270.757056968 	 0 	 0 	 1 	 -1 
165.51		142.411 	 268.921231566 	 267.195705527 	 0 	 0 	 1 	 -1 
176.661		150 	 228.386054943 	 273.805103889 	 1 	 0 	 1 	 -1 
165.509		157.589 	 234.451876291 	 267.054473142 	 1 	 0 	 1 	 0 
157.635		166.102 	 313.472437939 	 272.9317513 	 1 	 0 	 1 	 0 
153.546		175.285 	 304.667598733 	 268.959587506 	 0 	 1 	 1 	 0 
153.546		184.715 	 256.04978314 	 267.691250333 	 1 	 1 	 1 	 0 
157.635		193.898 	 246.307772337 	 268.293894672 	 1 	 0 	 1 	 1 
165.509		202.411 	 265.671103209 	 272.550673388 	 1 	 1 	 1 	 -1 
165.51		217.589 	 299.079889862 	 264.050402228 	 0 	 0 	 1 	 1 
157.635		226.102 	 236.732526149 	 266.888001934 	 0 	 1 	 1 	 0 
153.545		235.285 	 294.877511784 	 274.478612688 	 1 	 0 	 1 	 0 
153.545		244.715 	 291.275435527 	 267.137377226 	 0 	 0 	 1 	 -1 
157.635		253.898 	 300.988579096 	 274.762849407 	 1 	 0 	 1 	 -1 
165.51		262.411 	 228.472702975 	 265.701447925 	 1 	 0 	 1 	 -1 
176.661		270 	 291.270847539 	 267.803520305 	 1 	 0 	 1 	 1 
165.51		277.589 	 254.044904108 	 261.181632555 	 0 	 0 	 1 	 -1 
157.635		286.102 	 292.034989591 	 271.455481932 	 0 	 1 	 1 	 -1 
153.545		295.285 	 271.456731504 	 271.003511906 	 0 	 0 	 1 	 0 
153.545		304.715 	 233.706208118 	 270.865438892 	 1 	 1 	 1 	 -1 
157.635		313.898 	 260.771291406 	 276.08211005 	 0 	 0 	 1 	 0 
165.51		322.411 	 288.614052059 	 268.63783281 	 0 	 0 	 1 	 1 
176.661		330 	 228.500881352 	 276.164899836 	 1 	 1 	 1 	 -1 
190.511		336.587 	 264.97086159 	 264.970939727 	 1 	 0 	 1 	 -1 
181.979		343.898 	 264.258570617 	 267.649092164 	 1 	 1 	 1 	 -1 
176.661		351.787 	 255.20617162 	 268.393864422 	 0 	 1 	 1 	 -1 
174.852		0 	 299.37824496 	 272.827303521 	 0 	 1 	 1 	 -1 
176.661		8.21321 	 277.313699472 	 268.811088595 	 1 	 1 	 1 	 1 
181.979		16.1021 	 286.796535576 	 268.87493926 	 1 	 1 	 1 	 0 
190.511		23.4132 	 269.683163097 	 276.801159163 	 1 	 0 	 1 	 1 
201.845		30 	 297.329422964 	 270.469927988 	 1 	 1 	 1 	 1 
181.979		43.8979 	 283.142233704 	 268.304667794 	 0 	 1 	 1 	 0 
176.661		51.7868 	 274.797839895 	 269.420262021 	 0 	 0 	 1 	 0 
174.852		60 	 243.071923721 	 271.906544759 	 1 	 1 	 1 	 1 
